activity,fall_binary,distance_m,person_binary,floor,max,min,mean,std,median,peak,p2p,energy,rms,crest,shape,impulse,margin,PC1,PC2,PC3,PC4,PC5
LC,0,3,AW,H,381.0,-289.0,0.088,42.92338628510524,2.0,381.0,670.0,3.429,30.35141751368756,12.552955717082428,4329.545454545455,38.96590909090909,4329.545449625517,7373.896702341812,-7663.773123688646,78.58068565479593,-112.20318716782234,-7.25856135233653
LC,0,3,AW,H,902.0,-805.0,0.152,75.35572883155912,0.0,902.0,1707.0,8.117999999999999,53.28454685805008,16.927984813362983,5934.21052631579,53.407894736842096,5934.210522411703,9656.29085006263,-6314.293043212971,81.06225183969289,-184.4625379528327,-31.139130910769765
LC,0,3,AW,H,248.0,-535.0,-0.23,50.34766006228586,1.0,535.0,783.0,4.8149999999999995,35.601171846917445,15.027595223563502,-2326.086956521739,-20.93478260869565,-2326.086957533081,-2036.75444736568,-7383.187865061784,-186.16081325898716,-48.605143247218194,-1.5377258234034947
LC,0,3,AW,H,476.0,-529.0,0.564,68.27647661176603,0.0,529.0,1005.0,4.760999999999999,48.278759607704465,10.957199486864626,937.9432624113476,8.441489361702127,937.9432622450456,2581.6406980470592,-7183.103699536202,-18.09833983159018,-160.85682808299205,3.1314851638183825
LC,0,2,AW,H,2576.0,-3303.0,-0.79,369.8342719075055,0.0,3303.0,5879.0,29.726999999999997,261.5123215809866,12.630380014339432,-4181.012658227848,-37.62911392405063,-4181.01265875709,-4594.886131061332,-523.1472482551817,-499.3150405131595,-244.83612706677326,83.25226182935208
LC,0,2,AW,H,318.0,-590.0,0.188,75.92724510410078,-1.0,590.0,908.0,5.31,53.68866988992275,10.989283236289332,3138.2978723404253,28.244680851063823,3138.297870671118,5692.419730846557,-7293.9245319454485,-181.2489819499866,-65.00004649365276,22.679227000431908
LC,0,2,AW,H,1127.0,-2143.0,-0.358,226.9407191669932,-2.0,2143.0,3270.0,19.287,160.47132145033277,13.354411122384112,-5986.033519553072,-53.874301675977655,-5986.033521225149,-7180.080716997446,-3887.71980498629,-712.489966305344,64.63316968938943,73.81691452020002
LC,0,2,AW,H,1118.0,-718.0,-0.322,127.66530922046408,-1.0,1118.0,1836.0,10.062,90.2730058720676,12.384654628476628,-3472.049689440994,-31.24844720496894,-3472.04969051927,-3643.378889529493,-5948.73411313414,298.65682447690114,-46.88023623235295,24.878459718167086
LC,0,2,AW,H,1243.0,-1254.0,0.9,171.93106345614896,-1.5,1254.0,2497.0,11.286,121.57362086645752,10.314737613823771,1393.3333333333333,12.54,1393.3333331785184,3244.45437237181,-5223.857495582815,14.429553781157544,-288.6714824716489,37.43867316907556
LC,0,2,AW,H,2337.0,-2242.0,-0.452,221.1794302749546,-1.0,2337.0,4579.0,21.033,156.39747500639754,14.942696484738027,-5170.353982300885,-46.53318584070796,-5170.353983444768,-6011.2310687103345,-2367.0667789851477,96.56080961238955,-395.37132154541496,-31.16469572967091
LC,0,2,AW,H,555.0,-572.0,0.386,128.65073270701612,0.0,572.0,1127.0,5.148,90.96980550174904,6.287800626208905,1481.8652849740931,13.33678756476684,1481.8652845901902,3352.3553437541423,-7033.86117905073,8.587921299165309,-187.4927652686476,68.92271277047199
LC,0,2,AW,H,1499.0,-3340.0,0.436,199.99688851287073,2.5,3340.0,4839.0,30.06,141.41915608366082,23.617733923006305,7660.5504587155965,68.94495412844036,7660.550456958589,12139.561561601009,-1828.1365501948603,-1333.2991644429364,292.7410246695237,-38.900549117516356
LC,0,2,AW,H,495.0,-534.0,-0.518,105.3056705239038,0.5,534.0,1029.0,4.806,74.4623537248487,7.17140908509584,-1030.888030888031,-9.277992277992276,-1030.888031087044,-202.33771791217623,-7125.793241799406,-4.935354343680647,-170.29717413279036,46.407567653001806
LC,0,2,AW,H,798.0,-951.0,-0.502,134.62194521052103,-1.0,951.0,1749.0,8.559,95.19209035488328,9.990325839621764,-1894.422310756972,-17.049800796812747,-1894.4223111343472,-1414.2687272422975,-6138.272550045345,-86.69883973143675,-175.95766738468825,39.83672099730059
RBS,0,1,AD,H,3876.0,-1653.0,-1.156,393.63836956779505,-13.0,3876.0,5529.0,34.884,278.3443604566042,13.925196808879823,-3352.9411764705883,-30.176470588235297,-3352.9411767606352,-3423.417341711808,-669.7809653142203,1540.9062489637454,577.9363183318857,131.553312623211
RBS,0,1,AD,H,3974.0,-2729.0,1.584,475.4817775536421,-11.5,3974.0,6703.0,35.766,336.2163892388138,11.81976883695957,2508.838383838384,22.579545454545453,2508.8383836799976,4878.4461667447695,593.5608296862047,872.2837335482324,8.386299522977737,155.73161121173177
RBS,0,1,AD,H,4697.0,-2459.0,-6.808,460.19961593749514,-7.5,4697.0,7156.0,42.273,325.4102691288476,14.434086584219637,-689.9236192714454,-6.2093125734430075,-689.9236192815794,363.1605882663988,1447.9080330207707,1549.691853015343,467.2115930343541,113.40951988176116
RBS,0,1,AD,H,2427.0,-2269.0,2.344,353.52847470728256,-3.0,2427.0,4696.0,21.843,249.98238180805632,9.708684197846871,1035.409556313993,9.31868600682594,1035.4095562698203,2766.5122024446364,-2275.843949570528,133.8750307312203,-379.8985287882048,124.70666965816
RBS,0,1,AD,H,3545.0,-2099.0,0.074,460.6180396825139,0.5,3545.0,5644.0,31.905,325.7061393963598,10.884044146573494,47905.40540540541,431.14864864864865,47905.405340668374,69064.3893761957,-1374.9671706982845,953.663464978412,182.37453645381197,210.71491959895226
RBS,0,1,AD,H,5986.0,-5116.0,-0.256,695.9996648929238,-1.5,5986.0,11102.0,53.873999999999995,492.146082749351,12.163055259039128,-23382.8125,-210.44531249999997,-23382.81250913391,-31682.316964775364,6679.178376470691,654.2814156665195,-497.8669111691154,149.0331981201856
RBS,0,1,AD,H,5608.0,-4471.0,-0.222,630.2170258850762,-7.0,5608.0,10079.0,50.471999999999994,445.6307326225553,12.584410341263244,-25261.26126126126,-227.35135135135133,-25261.261272640208,-34351.00869737817,5408.741778509095,836.161032772072,-290.5724562611797,132.48063542774273
RBS,0,1,AD,H,3673.0,-3033.0,-3.012,477.7756072863449,-10.0,3673.0,6706.0,33.056999999999995,337.83837179769534,10.872062816474468,-1219.4555112881806,-10.975099601593625,-1219.4555113286672,-395.57858236711763,517.5493303816183,466.35625426660545,-290.3395058349293,154.954201620704
RBS,0,1,AD,H,6313.0,-2204.0,-0.588,550.7815527900217,-9.0,6313.0,8517.0,56.81699999999999,389.46137093028074,16.209566522401317,-10736.39455782313,-96.62755102040816,-10736.394559649048,-13822.180951348622,3788.0495601097937,2832.9109358994174,1289.4914677253164,147.64904524663265
RBS,0,1,AD,H,3921.0,-1957.0,-0.314,396.0849023931707,-4.0,3921.0,5878.0,35.288999999999994,280.0743204078228,13.999855446549114,-12487.261146496816,-112.38535031847132,-12487.26115047365,-16337.240767104058,-141.51564966145816,1376.3379618793444,425.59485756283823,110.42858260053742
RBS,0,1,AD,H,3297.0,-2378.0,2.348,384.8422299851718,-3.0,3297.0,5675.0,29.673,272.12455050946784,12.115775639601065,1404.1737649063034,12.637563884156728,1404.1737648465005,3302.3852722633083,-823.1829236456515,650.6176981309061,-75.10567776788108,106.41845460240594
RBS,0,1,AD,H,4529.0,-5644.0,-4.474,524.684576802357,-4.5,5644.0,10173.0,50.796,371.00802224094053,15.21260905871913,-1261.5109521680822,-11.35359856951274,-1261.5109521962786,-411.39190536304886,5194.162421331699,-782.8508910546467,-396.86520418402404,15.915870065581522
RBS,0,1,AD,H,4934.0,-3712.0,-1.032,485.431798544426,-7.0,4934.0,8646.0,44.406,343.2521165543456,14.374274074487232,-4781.007751937985,-43.02906976744186,-4781.00775240126,-5406.221853726668,3251.5170421548464,866.5262079708953,-140.0781204137151,47.20103753008266
RBS,0,1,AD,H,3026.0,-2010.0,-2.386,368.4286910717047,-4.0,3026.0,5036.0,27.234,260.518425840486,11.615301260313938,-1268.2313495389774,-11.414082145850797,-1268.2313495921303,-484.6840008610577,-1610.1931480295207,719.0268756397633,18.6094840482845,125.70994876516389
RBS,0,1,AD,H,2985.0,-1537.0,1.64,298.6579641648925,0.0,2985.0,4522.0,26.865,211.1830717163644,14.134655660322489,1820.1219512195123,16.38109756097561,1820.1219511085292,3877.419460302108,-2240.763598255393,1007.1199243466048,271.6719394963215,74.49403282680947
K,0,1,AW,H,138.0,-406.0,-7.798,26.334011398049963,-5.0,406.0,544.0,3.654,18.62095803540496,21.80338945117925,-52.06463195691203,-0.4685816876122082,-52.06463195757969,1176.0631860571941,-7734.626499208598,-175.43770295373506,-38.24483798845348,-16.210575246608215
K,0,1,AW,H,7.0,-17.0,-5.078,3.010322255201314,-5.0,17.0,24.0,0.153,2.1286192802096293,7.986397641914536,-3.3477747144545096,-0.0301299724300905,-3.3477747145204364,1238.021227796977,-8477.484319415626,13.087108582725829,-105.8332514589041,-17.16911614630292
K,0,1,AW,H,94.0,-337.0,-6.502,20.34152283144515,-5.0,337.0,431.0,3.033,14.383628733775844,23.42941452657574,-51.83020609043371,-0.4664718548139034,-51.830206091230856,1174.9309270832632,-7889.367758933162,-157.24844450103595,-40.17727692903897,-17.06136426360695
K,0,1,AW,H,8.0,-26.0,-5.224,3.508053145798606,-5.0,26.0,34.0,0.2339999999999999,2.4805681681569944,10.481469662378764,-4.977029096477795,-0.0447932618683001,-4.977029096573067,1235.8548794772644,-8462.541124702026,7.234617624247289,-103.28946221726632,-17.064456050396075
K,0,1,AW,H,135.0,-317.0,-6.06,21.256247460740205,-5.0,317.0,452.0,2.853,15.03043672206873,21.09053821001479,-52.31023102310231,-0.4707920792079207,-52.31023102396552,1174.4313498399142,-7874.555855341824,-112.49351773388028,-66.63340380437094,-18.290491592913625
K,0,1,AW,H,48.0,-18.0,-4.958,4.129205331943024,-5.0,48.0,66.0,0.4319999999999999,2.919789091128561,16.4395435772544,-9.681323114158936,-0.0871319080274304,-9.681323114354202,1229.6600176858258,-8417.570256168663,40.8147537626391,-98.11660733353845,-18.52843425387105
K,0,1,AW,H,106.0,-200.0,-5.336,12.959127361204835,-5.0,200.0,306.0,1.7999999999999998,9.163486835368069,21.825752968626013,-37.48125937031484,-0.3373313343328335,-37.481259371017266,1193.4320232737825,-8086.541557185863,-48.17843901071167,-91.86088611593344,-21.03105981077153
K,0,1,AW,H,11.0,-51.0,-5.594,4.491046983278178,-5.0,51.0,62.0,0.4589999999999999,3.175649776503387,16.05970544275653,-9.116910976045762,-0.0820521987844118,-9.11691097620874,1230.3851988674994,-8420.81313420222,-8.865201226701135,-96.31096874726599,-17.26265379653489
K,0,1,AW,H,39.0,-92.0,-4.878,5.623732633889609,-5.0,92.0,131.0,0.828,3.976579481003426,23.135461126703113,-18.86018860188602,-0.1697416974169741,-18.860188602272657,1217.496132877133,-8326.811952400984,-18.332834206408464,-95.89740057537604,-19.984351272754772
K,0,1,AW,H,7.0,-47.0,-5.734,4.8714171871049645,-5.0,47.0,54.0,0.423,3.444612126990617,13.644497048514287,-8.19672131147541,-0.0737704918032786,-8.19672131161836,1231.5856848166209,-8431.361452830111,-8.864966814441992,-95.77512535041069,-16.274399002269085
K,0,1,AW,H,38.0,-25.0,-4.644,3.3627191020837643,-5.0,38.0,63.0,0.3419999999999999,2.3778014803089675,15.98114910545953,-8.18260120585702,-0.0736434108527131,-8.182601206033217,1231.6964725287944,-8425.257316549081,29.269318640430868,-106.24972537096981,-19.356814188806904
K,0,1,AW,H,6.0,-47.0,-5.626,4.685512999035246,-6.0,47.0,53.0,0.423,3.3131580149555395,14.185861280338212,-8.354070387486669,-0.07518663348738,-8.35407038763516,1231.3518850039122,-8432.476500670698,-9.601011013718292,-95.28470251330124,-16.42905137660381
K,0,1,AW,H,0.0,-9.0,-4.712,1.920529319154348,-5.0,9.0,9.0,0.0809999999999999,1.3580193050416225,6.627299013046177,-1.9100169779286928,-0.0171901528013582,-1.910016977969228,1239.863317638977,-8497.567883543305,13.796315745221902,-105.12989162531909,-17.581555632178713
K,0,1,AW,H,10.0,-50.0,-5.76,5.420809011640363,-5.0,50.0,60.0,0.4499999999999999,3.8330908116480464,13.044303528645694,-8.680555555555555,-0.078125,-8.68055555570626,1230.977395197008,-8423.408185325407,-8.853310648770076,-96.22883521799781,-15.964049053352241
K,0,1,AW,H,1.0,-11.0,-4.756,2.034882181105816,-5.0,11.0,12.0,0.0989999999999999,1.4388789891755949,7.644840242126578,-2.3128679562657695,-0.0208158116063919,-2.3128679563144,1239.3329374183338,-8493.38524595185,13.066479553262457,-104.93619935147316,-17.621154014039398
K,0,1,AW,H,37.0,-27.0,-5.482,5.13169998045275,-5.0,37.0,64.0,0.3329999999999999,3.6286598551930127,10.19660190718866,-6.7493615468807,-0.0607442539219263,-6.749361547003819,1233.7287068510143,-8424.509360854845,27.257206200278475,-107.91149664151827,-17.191606613304508
K,0,1,AW,H,32.0,-10.0,-4.644,2.5966804768777374,-5.0,32.0,42.0,0.288,1.836130373774966,17.427956346155344,-6.890611541774332,-0.0620155038759689,-6.890611541922709,1233.28198307509,-8451.08468151767,35.350748304157214,-100.2878097689897,-18.978029326872644
K,0,1,AW,H,7.0,-51.0,-5.622,4.819706956890699,-5.0,51.0,58.0,0.4589999999999999,3.4080474725493923,14.964580279701742,-9.071504802561366,-0.0816435432230522,-9.071504802722725,1230.4047009831465,-8425.22477590309,-11.795507647016784,-94.41607816801195,-16.530022489295426
K,0,1,AW,H,32.0,-16.0,-4.738,3.004564997074167,-5.0,32.0,48.0,0.288,2.1245482839468828,15.06202529817395,-6.753904601097509,-0.0607851414098775,-6.753904601240056,1233.5353607963918,-8444.44179234118,31.289582638057837,-103.69749673043997,-18.84594628311612
K,0,1,AW,H,44.0,-20.0,-5.014,4.709794935734819,-5.0,44.0,64.0,0.3959999999999999,3.33032793705615,13.211912109440457,-8.775428799361787,-0.078978859194256,-8.775428799536805,1230.900261872655,-8421.48469493877,36.751267912480685,-100.97523304759684,-17.682755514182286
LAF,1,2,AW,H,244.0,-253.0,6.216,82.4314213297629,-3.0,253.0,497.0,2.2769999999999997,58.28781700512076,4.340529685264644,40.7014157014157,0.3663127413127413,40.70141570076092,1306.3139668963975,-7849.870828438986,15.195638883849682,-143.8930052525436,50.78307490828844
LAF,1,2,AW,H,238.0,-331.0,-0.076,121.92966789023764,-1.0,331.0,569.0,2.9789999999999996,86.21729499301067,3.8391369159381887,-4355.263157894737,-39.19736842105263,-4355.263163625346,-4909.315564656217,-7675.467074781759,-40.55712408905981,-116.7743477371408,95.47626818310079
LAF,1,2,AW,H,243.0,-255.0,-7.254,112.04506985744048,-3.0,255.0,498.0,2.295,79.22782869471659,3.218566054392009,-35.153019023986765,-0.3163771712158809,-35.15301902447137,1199.0708137968968,-7845.290691708511,13.478735254090589,-144.37817787785988,87.05193196588878
LAF,1,2,AW,H,286.0,-338.0,-3.874,123.46033789872816,0.0,338.0,624.0,3.042,87.2996421357732,3.87172262945046,-87.24832214765101,-0.785234899328859,-87.24832214990316,1127.0500081537143,-7669.215962428691,-15.549414542339932,-137.52251615384998,93.92838632698725
LAF,1,2,AW,H,273.0,-259.0,-1.546,121.3715699824304,0.0,273.0,532.0,2.457,85.82266017783415,3.180978070760257,-176.58473479948253,-1.589262613195343,-176.58473481090456,999.5140912626296,-7797.539693738693,32.11226472768283,-145.2774523573877,96.15318762976808
LAF,1,2,AW,H,246.0,-324.0,3.134,116.13715909839922,-1.0,324.0,570.0,2.916,82.12137274621904,3.945379736907982,103.38225909380984,0.9304403318442884,103.3822590905111,1395.987737567892,-7737.9210535102875,-34.9561690240876,-122.6968541287532,88.74556480885674
LAF,1,2,AW,H,247.0,-248.0,0.062,109.67663417596448,-1.0,248.0,495.0,2.232,77.55309176354072,3.197809324690132,4000.0,35.99999999999999,3999.999993548387,6905.437388871059,-7906.263152207738,16.711336347702865,-148.5683010027958,84.7306902461119
LAF,1,2,AW,H,204.0,-170.0,-12.662,90.8260231925738,-8.0,204.0,374.0,1.836,64.22369690767557,3.1763976510610887,-16.111198862738902,-0.1450007897646501,-16.111198862866143,1224.4987388249654,-8005.529280226891,44.932193363295745,-122.62179388434988,68.7303381234696
LAF,1,2,AW,H,173.0,-166.0,-16.644,77.52349998613452,-8.5,173.0,339.0,1.557,54.81739254151094,3.1559326698911163,-10.394136024993992,-0.0935472242249459,-10.394136025056442,1232.065503260992,-8058.33191954253,26.387900189775877,-132.7461408859952,54.52359328858289
LAF,1,2,AW,H,281.0,-170.0,-17.014,77.17090449775746,-9.0,281.0,451.0,2.529,54.568069880663735,5.149531596307618,-16.515810508992594,-0.1486422945809333,-16.515810509089665,1225.0960672812957,-7888.04932496095,96.99493534323737,-89.29996741505855,47.675683820924164
LAF,1,3,AW,H,11631.0,-7870.0,27.556,677.458541177265,0.0,11631.0,19501.0,104.679,479.03552843919,24.28003625930737,422.08593409783714,3.7987734068805334,422.0859340963054,2095.6439294135525,18062.60008933812,2591.1139390189815,338.278113894601,-372.82317285398756
LAF,1,3,AW,H,2128.0,-2987.0,-1.53,258.7959888167808,0.0,2987.0,5115.0,26.883,182.9963986362236,16.32272559602565,-1952.2875816993464,-17.570588235294117,-1952.287581826947,-1452.5736675662854,-1539.3544237718806,-600.773061245828,-131.06107659622288,-2.840043474982803
LAF,1,3,AW,H,3922.0,-8211.0,-4.402,450.290576853665,0.0,8211.0,12133.0,73.899,318.40352039762877,25.788031456894497,-1865.2885052248976,-16.78759654702408,-1865.2885052672711,-1236.0516679885625,8458.588402236655,-3109.554051289527,766.2585326540545,-139.33899108021612
LAF,1,3,AW,H,1573.0,-1950.0,1.426,210.96875635105928,1.0,1950.0,3523.0,17.549999999999997,149.17743823432653,13.071681770918724,1367.4614305750351,12.307152875175314,1367.4614304791403,3221.347832242032,-3789.8489040015575,-252.81431811149213,-213.43469426966885,28.540774960684814
LAF,1,3,AW,H,1617.0,-1993.0,1.432,170.97409645709095,1.0,1993.0,3610.0,17.936999999999998,120.89694301205188,16.485114928020334,1391.759776536313,12.525837988826815,1391.759776439123,3256.790887870425,-3677.750229262563,-252.6453506376439,-217.74781744065396,-25.741297734883226
LAF,1,3,AW,H,8560.0,-13018.0,3.944,818.649993885652,0.0,13018.0,21578.0,117.162,578.8729620948701,22.48852658947735,3300.709939148073,29.706389452332655,3300.709939064383,6189.170573769725,20907.402549155337,-3229.396969021512,150.67809260957353,-265.88041002725953
LAF,1,3,AW,H,2091.0,-1873.0,0.494,231.006809978652,0.0,2091.0,3964.0,18.819,163.34648183617702,12.801010321710509,4232.793522267207,38.09514170040486,4232.793521410365,7279.051097503928,-3278.6307490609597,168.59832464082953,-292.08888063267204,20.716010167129276
LAF,1,3,AW,H,1393.0,-1691.0,-3.706,237.9557804949102,0.5,1691.0,3084.0,15.219,168.26014601048857,10.04991401763428,-456.287101996762,-4.106583917970858,-456.28710200907415,636.6030285392006,-4359.783491614098,-192.55916262336456,-216.31783469275095,86.88628237082553
LAF,1,3,AW,H,998.0,-3525.0,-4.614,226.49382311183595,1.0,3525.0,4523.0,31.725,160.15531821924557,22.0098841499252,-763.9791937581275,-6.875812743823147,-763.9791937746853,222.77566895777863,-1984.1095162242154,-1826.0479915638819,593.8673317157159,23.820342623548342
LAF,1,3,AW,H,2288.0,-4096.0,-11.152,296.9953625677909,0.0,4096.0,6384.0,36.864,210.00743485264223,19.50407138144455,-367.2883787661406,-3.3055954088952655,-367.2883787694341,806.266361823735,317.2784612976775,-1297.3439487519486,165.315095453425,-17.03332221139909
LC,0,1,AD,H,2675.0,-4942.0,-1.538,322.18875794710004,-1.0,4942.0,7617.0,44.477999999999994,227.8218555664656,21.69238762326823,-3213.263979193758,-28.91937581274382,-3213.2639794026827,-3202.2278030666985,2081.55427005586,-1629.4818071946863,264.78544574456265,-54.408962076900515
LC,0,1,AD,H,1844.0,-1988.0,0.144,214.40655681954885,-1.0,1988.0,3832.0,17.892,151.6083302579618,13.112735933555992,13805.555555555557,124.25,13805.555545968364,20814.58753454723,-3599.558500665469,-96.60996687423784,-330.6796513988802,11.567715764959093
LC,0,1,AD,H,3232.0,-2120.0,2.716,278.11118461150033,-1.0,3232.0,5352.0,29.087999999999997,196.6543045626157,16.434931374568084,1189.9852724594991,10.70986745213549,1189.9852724156854,2995.875491430529,-1210.6249897671314,780.0809591222622,48.709625726451264,-3.3477323981467357
LC,0,1,AD,H,1544.0,-1646.0,-0.002,204.52649748222035,-1.0,1646.0,3190.0,14.813999999999998,144.62207330201133,11.381388486684822,-823000.0,-7406.999999999999,-823000.041150002,-1162584.8378106419,6856.47294265597,932.8167230964647,-293.80033155971785,-92.67260197749192
LC,0,1,AD,H,2479.0,-1818.0,1.852,279.3223228029441,-1.0,2479.0,4297.0,22.311,197.51070859073957,12.551218198182443,1338.5529157667386,12.046976241900648,1338.5529156944626,3191.472518752272,-2701.9420168360302,473.43872743240604,-99.63114288614119,60.92689459263994
LC,0,1,AD,H,2856.0,-3318.0,7.462,357.0422031436218,-1.0,3318.0,6174.0,29.862,252.4669630126398,13.142313593853798,444.6529080675422,4.00187617260788,444.65290806158333,1949.9680150567315,-253.38651409782142,-310.5347396032683,-373.1930158452241,45.448611933697734
LC,0,1,AD,H,2765.0,-2210.0,0.82,214.2210842701805,-1.0,2765.0,4975.0,24.885,151.47718136057946,18.25357440087386,3371.951219512195,30.347560975609756,3371.9512191009817,6075.3094667504265,-1861.1735470464191,398.5089959388754,-196.01546892990035,-60.552560554327265
LC,0,1,AD,H,1805.0,-1123.0,0.236,209.5529842555835,0.0,1805.0,2928.0,16.244999999999997,148.1763361850009,12.18143224803739,7648.305084745763,68.83474576271186,7648.3050815049555,12097.32962622743,-4592.903953651241,478.4270503664252,10.791562944262338,60.9037425983272
LC,0,1,AD,H,1287.0,-834.0,3.248,140.7432265070516,-1.0,1287.0,2121.0,11.582999999999998,99.52048986921042,12.932010299500858,396.243842364532,3.5661945812807874,396.2438423523323,1830.814969367938,-5612.827213010632,330.337542139154,-41.5385385177257,24.170020708374388
LC,0,1,AD,H,2463.0,-2363.0,2.41,295.63526569176634,-1.0,2463.0,4826.0,22.167,209.04570112853463,11.782112651460794,1021.9917012448132,9.19792531120332,1021.991701202407,2749.001958359247,-2119.760312965491,93.77464746707902,-414.45154656144933,45.66116087012483
FCS,1,1,AW,H,8108.0,-4286.0,13.722,521.5651801935984,0.0,8108.0,12394.0,72.972,368.802275745677,21.98467995786233,590.8759656026818,5.317883690424136,590.8759655983758,2244.7473162830574,8687.22157062266,2626.320092154249,876.7801474513517,-126.09777733856399
FCS,1,1,AW,H,4021.0,-2116.0,2.054,368.66622391169307,-2.0,4021.0,6137.0,36.189,260.68638692239625,15.424664277529043,1957.6436222005843,17.61879259980526,1957.6436221052757,4093.514752986587,-9.243569228208798,1318.8116694873954,379.65024312781463,62.94827059064731
FCS,1,1,AW,H,1877.0,-2306.0,6.036,273.9931956207909,0.0,2306.0,4183.0,20.754,193.7424466224335,11.90239950099292,382.0410868124586,3.4383697813121272,382.0410868061292,1836.216806531454,-2891.1981997145494,-288.49931015074765,-242.0733095979062,65.75404494028444
FCS,1,1,AW,H,6788.0,-5575.0,11.566,583.5771570584998,1.0,6788.0,12363.0,61.092,412.65136510163205,16.449721421200632,586.8926162891232,5.2820335466021096,586.8926162840489,2231.8657241992505,8086.967938956324,857.3908221948207,-411.38647621395705,-60.62600655644266
FCS,1,1,AW,H,5400.0,-2807.0,10.816,390.5509726892728,0.0,5400.0,8207.0,48.599999999999994,276.1612411875869,19.553793924079176,499.26035502958575,4.493343195266271,499.26035502496984,2059.050706360108,2891.4617258522103,1788.6678414939206,572.2524751003281,-34.62680089293312
FCS,1,1,AW,H,4586.0,-3822.0,1.388,489.43941334415376,-1.0,4586.0,8408.0,41.273999999999994,346.0859281556167,13.251044399406831,3304.034582132565,29.73631123919308,3304.034581894522,6023.249475495477,2729.598829706785,546.1313040426554,-349.55546857517095,65.82604964895752
FCS,1,1,AW,H,4355.0,-2428.0,-3.106,383.7626118429165,-0.5,4355.0,6783.0,39.195,271.3611451999871,16.04872354437649,-1402.1249195106247,-12.619124275595622,-1402.124919555767,-649.5759754400117,894.1474086254802,1338.2849410736526,344.269973654027,41.29382804887335
FCS,1,1,AW,H,5359.0,-6564.0,-14.194,516.8244764355552,0.0,6564.0,11923.0,59.07599999999999,365.4500919707681,17.96141291031621,-462.448922079752,-4.162040298717767,-462.44892208301,740.8334691572636,7511.209864916547,-849.0351051583136,-482.73952530982365,-99.50452287411045
FCS,1,1,AW,H,3542.0,-4983.0,-2.918,401.979435056592,1.0,4983.0,8525.0,44.846999999999994,284.24238442605355,17.530812690238818,-1707.676490747087,-15.36908841672378,-1707.676490805609,-1062.7357855567031,3088.2271308728104,-1023.9865391189971,-140.9867979987062,-27.0769990644823
FCS,1,1,AW,H,5398.0,-3916.0,4.416,409.4332645746808,0.0,5398.0,9314.0,48.581999999999994,289.5130378241026,18.645101583575748,1222.373188405797,11.001358695652172,1222.3731883781163,3092.7084108826216,4103.777430650342,1034.98722712381,-54.66536471244693,-84.66318622661113
K,0,3,AD,H,853.0,-1722.0,-3.716,192.61098964145663,-1.0,1722.0,2575.0,15.498,136.19653690652586,12.643493286336932,-463.4015069967707,-4.170613562970936,-463.40150700924113,620.9064398204229,-4912.516267477609,-612.1611354703383,55.286083238388954,72.86154877721067
K,0,3,AD,H,1307.0,-2875.0,-3.484,211.05006515992363,-1.0,2875.0,4182.0,25.874999999999996,149.2349322444447,19.264926493823783,-825.2009184845006,-7.426808266360505,-825.2009185081861,130.53360831713417,-2637.7218037868342,-1123.1781125147213,226.86751883874575,8.896015512291786
K,0,3,AD,H,1514.0,-1122.0,1.336,220.9344045780387,-1.0,1514.0,2636.0,13.626,156.2242156745434,9.691199238625495,1133.2335329341315,10.199101796407184,1133.2335328493089,2879.4191318418843,-4952.065606168539,289.5021201702422,-112.28590387958397,90.3992829426021
K,0,3,AD,H,575.0,-592.0,0.494,104.61289442204873,0.0,592.0,1167.0,5.327999999999999,73.972487045383,8.00297547974561,1198.3805668016194,10.785425101214576,1198.3805665590323,2951.9531478785448,-6978.545496667058,8.59866006851587,-188.9729949609965,37.02076130055975
K,0,3,AD,H,899.0,-1122.0,-1.36,187.56992123126085,3.0,1122.0,2021.0,10.098,132.6319632492511,8.459499298004513,-824.9999999999999,-7.424999999999999,-825.0000000606617,101.63623382548258,-5776.096790095453,-138.3977505056336,-169.4215472211272,89.25816895312714
K,0,3,AD,H,1780.0,-2626.0,-2.014,216.11678030513715,0.0,2626.0,4406.0,23.633999999999997,152.81764088196576,17.1838799816854,-1303.872889771599,-11.734856007944389,-1303.8728898363397,-544.5836595633662,-2488.7254090788983,-593.0015214840518,-84.15988642170814,-11.558792393699388
K,0,3,AD,H,826.0,-1201.0,-0.95,173.8476963985608,0.5,1201.0,2027.0,10.809,122.92888501708246,9.76987629744715,-1264.2105263157896,-11.377894736842103,-1264.2105264488644,-519.2002814530858,-5730.704730221609,-249.523229260849,-106.97494353750311,74.73290954269743
K,0,3,AD,H,2525.0,-2050.0,-0.688,170.29980241152015,2.0,2525.0,4575.0,22.725,120.42014511991503,20.96825242558536,-3670.058139534884,-33.030523255813954,-3670.0581400683222,-3888.6152376222262,-2313.4089235041984,351.8008354211013,-204.84556038089374,-91.15035426562325
K,0,3,AD,H,791.0,-808.0,0.378,169.19848513134357,-0.5,808.0,1599.0,7.271999999999999,119.64139620286424,6.75351530192738,2137.5661375661375,19.238095238095237,2137.5661370006437,4285.605347152611,-6417.722409676991,8.636715599201226,-222.93008856414338,89.56301081716391
K,0,3,AD,H,493.0,-551.0,-1.456,83.42308365057924,-2.0,551.0,1044.0,4.959,58.989028156817184,9.340720083321504,-378.4340659340659,-3.405906593406593,-378.4340659600573,720.5552647086326,-7111.967328770399,-19.958599430104826,-162.38388528851667,19.162888538264816
